Date;Open;High;Low;Close;Volume
2024.02.12 06:15;2023.63;2024.2;2023.28;2023.83;553
2024.02.12 06:30;2023.83;2023.93;2023.05;2023.33;430
2024.02.12 06:45;2023.34;2023.46;2022.59;2023.08;436
2024.02.12 07:00;2023.08;2023.51;2022.87;2023.24;393
2024.02.12 07:15;2023.24;2023.77;2023.04;2023.62;401
2024.02.12 07:30;2023.62;2023.99;2023.09;2023.3;446
2024.02.12 07:45;2023.19;2024.09;2023.05;2023.78;435
2024.02.12 08:00;2023.75;2024.22;2023.4;2023.94;544
2024.02.12 08:15;2023.94;2024.44;2023.68;2024.27;506
2024.02.12 08:30;2024.28;2024.78;2023.67;2023.95;662
2024.02.12 08:45;2023.96;2024.61;2023.64;2024.34;555
2024.02.12 09:00;2024.25;2024.52;2023.15;2023.42;1010
2024.02.12 09:15;2023.42;2025.1;2022.96;2024.6;1529
2024.02.12 09:30;2024.61;2024.94;2023.8;2024.32;1628
2024.02.12 09:45;2024.33;2026.45;2024.23;2025.66;1927
2024.02.12 10:00;2025.65;2026.07;2024.85;2025.1;2166
2024.02.12 10:15;2025.1;2027.1;2024.94;2026.33;2526
2024.02.12 10:30;2026.32;2027.33;2025.09;2025.43;2140
2024.02.12 10:45;2025.33;2025.39;2023.46;2023.55;2020
2024.02.12 11:00;2023.54;2023.93;2022.49;2023.49;2054
2024.02.12 11:15;2023.59;2023.59;2022.1;2022.63;2051
2024.02.12 11:30;2022.62;2023.05;2021.31;2021.53;2044
2024.02.12 11:45;2021.63;2021.92;2020.3;2020.86;2126
2024.02.12 12:00;2020.83;2020.98;2020.03;2020.37;1778
2024.02.12 12:15;2020.46;2021.04;2019.88;2020.78;1752
2024.02.12 12:30;2020.79;2021.31;2020.13;2020.83;1819
2024.02.12 12:45;2020.84;2021.05;2020.26;2020.92;1378
2024.02.12 13:00;2020.93;2021.45;2020.15;2020.49;1729
2024.02.12 13:15;2020.48;2022.01;2020.44;2021.79;1553
2024.02.12 13:30;2021.69;2022.63;2021.57;2021.81;1998
2024.02.12 13:45;2021.8;2022.2;2021.04;2021.7;1812
2024.02.12 14:00;2021.7;2022.39;2021.39;2021.97;1806
2024.02.12 14:15;2022;2022.13;2021.35;2021.47;1689
2024.02.12 14:30;2021.5;2021.65;2020.5;2020.79;2047
2024.02.12 14:45;2020.79;2021.74;2020.43;2021.36;1729
2024.02.12 15:00;2021.36;2026.75;2020.87;2026.37;2448
2024.02.12 15:15;2026.38;2027.59;2022.97;2023.61;3764
2024.02.12 15:30;2023.63;2024.91;2021.54;2022.16;3149
2024.02.12 15:45;2022.18;2022.41;2018.45;2018.95;3225
2024.02.12 16:00;2018.97;2020.38;2018.06;2018.9;2944
2024.02.12 16:15;2018.86;2019.02;2014.02;2014.9;3460
2024.02.12 16:30;2014.9;2018.08;2013.13;2017.28;3991
2024.02.12 16:45;2017.41;2018.51;2014.86;2014.86;3165
2024.02.12 17:00;2015;2015.99;2013.58;2014.13;3265
2024.02.12 17:15;2014.13;2017.07;2013.54;2014.72;3201
2024.02.12 17:30;2014.71;2015.39;2013.24;2013.46;2969
2024.02.12 17:45;2013.39;2014.34;2011.97;2013.01;2911
2024.02.12 18:00;2013.03;2014.3;2011.75;2013.9;3082
2024.02.12 18:15;2013.81;2015.27;2013.76;2015.07;2860
2024.02.12 18:30;2015.1;2016.46;2014.87;2015.18;2550
2024.02.12 18:45;2015.15;2016.07;2014.54;2016;2075
2024.02.12 19:00;2016;2016.73;2015.53;2016.17;2025
2024.02.12 19:15;2016.27;2017.94;2015.52;2017.44;2171
2024.02.12 19:30;2017.46;2018.57;2016.91;2017.69;2250
2024.02.12 19:45;2017.69;2020.24;2017.25;2019.52;2097
2024.02.12 20:00;2019.22;2019.95;2018.05;2018.12;2207
2024.02.12 20:15;2018.11;2020.38;2017.67;2019.34;2382
2024.02.12 20:30;2019.33;2021.29;2018.72;2020.68;1956
2024.02.12 20:45;2020.58;2021.65;2020.49;2021.48;1921
2024.02.12 21:00;2021.37;2021.61;2020.64;2020.67;1761
2024.02.12 21:15;2020.66;2021.05;2018.54;2019.03;2250
2024.02.12 21:30;2019.22;2020.19;2018.46;2019.84;1860
2024.02.12 21:45;2019.82;2019.87;2018.58;2019.14;1503
2024.02.12 22:00;2019.13;2020.01;2018.78;2019.69;1492
2024.02.12 22:15;2019.7;2019.89;2018.98;2019.29;1022
2024.02.12 22:30;2019.29;2020.07;2018.99;2019.88;1128
2024.02.12 22:45;2019.86;2020.52;2019.76;2020.01;1120
2024.02.12 23:00;2019.94;2020.53;2019.89;2020.05;348
2024.02.12 23:15;2020.07;2020.38;2019.66;2019.92;257
2024.02.12 23:30;2019.95;2020.01;2019.5;2019.77;267
2024.02.12 23:45;2019.77;2020.09;2019.69;2019.87;193
2024.02.13 01:00;2019.76;2019.86;2018.76;2018.86;317
2024.02.13 01:15;2018.88;2019.18;2018.8;2018.98;212
2024.02.13 01:30;2019;2019.17;2018.53;2018.69;340
2024.02.13 01:45;2018.77;2019.16;2018.63;2018.92;238
2024.02.13 02:00;2018.88;2019.36;2018.16;2018.91;428
2024.02.13 02:15;2018.82;2019.58;2018.31;2018.7;414
2024.02.13 02:30;2018.68;2019.17;2018.68;2018.78;349
2024.02.13 02:45;2018.77;2019.57;2018.61;2019.44;393
2024.02.13 03:00;2019.46;2021.19;2019.32;2020.31;789
2024.02.13 03:15;2020.21;2020.39;2019.56;2019.77;391
2024.02.13 03:30;2019.79;2020.71;2019.79;2020.53;314
2024.02.13 03:45;2020.55;2020.66;2019.55;2020.25;387
2024.02.13 04:00;2020.29;2020.38;2019.21;2019.43;409
2024.02.13 04:15;2019.46;2019.6;2018.98;2019.31;453
2024.02.13 04:30;2019.3;2019.8;2019.15;2019.67;287
2024.02.13 04:45;2019.68;2019.78;2018.85;2018.99;269
2024.02.13 05:00;2018.89;2019.13;2017.25;2017.57;866
2024.02.13 05:15;2017.57;2017.72;2016.79;2017.51;781
2024.02.13 05:30;2017.49;2018.55;2017.17;2018.39;603
2024.02.13 05:45;2018.41;2018.95;2018.29;2018.45;473
2024.02.13 06:00;2018.43;2019.56;2018.25;2019.19;474
2024.02.13 06:15;2019.18;2019.6;2018.72;2019.24;437
2024.02.13 06:30;2019.13;2019.35;2018.7;2018.9;356
2024.02.13 06:45;2018.8;2019.14;2018.58;2018.93;317
2024.02.13 07:00;2018.94;2020.09;2018.87;2019.93;575
2024.02.13 07:15;2019.94;2020.3;2019.32;2020.04;452
2024.02.13 07:30;2020.04;2020.88;2019.7;2020.68;743
2024.02.13 07:45;2020.68;2021.7;2020.57;2020.61;1159
2024.02.13 08:00;2020.72;2021.46;2020.58;2021.32;769
2024.02.13 08:15;2021.35;2022.19;2021.02;2021.58;919
2024.02.13 08:30;2021.59;2022.85;2021.48;2022.68;1203
2024.02.13 08:45;2022.69;2024.05;2022.4;2023.56;1402
2024.02.13 09:00;2023.55;2024.64;2023.35;2024.23;1615
2024.02.13 09:15;2024.12;2024.9;2023.85;2024.61;1548
2024.02.13 09:30;2024.6;2024.97;2023.68;2024.52;2097
2024.02.13 09:45;2024.52;2025.85;2024.51;2025.09;1943
2024.02.13 10:00;2025.2;2025.94;2024.66;2024.76;1933
2024.02.13 10:15;2024.76;2025.33;2024.38;2024.72;1756
2024.02.13 10:30;2024.82;2026.17;2024.82;2025.08;1956
2024.02.13 10:45;2025.18;2026.31;2024.91;2026.13;1868
2024.02.13 11:00;2026.12;2026.52;2025.03;2025.28;2055
2024.02.13 11:15;2025.28;2026.19;2025.02;2025.48;1590
2024.02.13 11:30;2025.35;2026.32;2025.31;2026.15;1429
2024.02.13 11:45;2026.17;2026.94;2025.94;2026.58;1462
2024.02.13 12:00;2026.57;2027.16;2026.01;2026.65;1627
2024.02.13 12:15;2026.55;2027.09;2025.94;2026.68;1504
2024.02.13 12:30;2026.7;2027.34;2026.25;2027.08;1457
2024.02.13 12:45;2027.08;2028.05;2026.42;2026.67;1722
2024.02.13 13:00;2026.68;2027.59;2026.04;2027.32;1900
2024.02.13 13:15;2027.12;2029.19;2027.12;2028.69;2108
2024.02.13 13:30;2028.71;2029.35;2027.71;2028.21;1967
2024.02.13 13:45;2028.2;2028.6;2027.2;2027.68;1633
2024.02.13 14:00;2027.78;2028.85;2027.46;2028.76;1632
2024.02.13 14:15;2028.71;2028.74;2027.29;2027.95;1783
2024.02.13 14:30;2027.97;2028.58;2027.35;2028.37;1913
2024.02.13 14:45;2028.47;2029.02;2027.93;2028.24;1955
2024.02.13 15:00;2028.24;2028.96;2027.69;2028.48;2350
2024.02.13 15:15;2028.47;2029.84;2027.4;2028.95;2978
2024.02.13 15:30;2028.91;2031.91;2010.68;2011.7;6635
2024.02.13 15:45;2011.67;2012.61;2002.94;2004.46;5771
2024.02.13 16:00;2004.45;2004.49;1999.98;2001.37;5025
2024.02.13 16:15;2001.59;2005.98;2000.95;2001.19;4346
2024.02.13 16:30;2001.4;2001.4;1995.59;1997.72;5446
2024.02.13 16:45;1997.69;1997.69;1992.42;1995.72;4290
2024.02.13 17:00;1995.75;1995.98;1989.97;1991.1;4652
2024.02.13 17:15;1991.1;1995.39;1990.39;1993.85;4359
2024.02.13 17:30;1993.83;1994.26;1991.34;1991.83;3734
2024.02.13 17:45;1991.84;1992.38;1990.65;1992.14;3479
2024.02.13 18:00;1992.15;1996.02;1991.79;1994.98;3590
2024.02.13 18:15;1994.97;1995.3;1992.69;1994.01;3112
2024.02.13 18:30;1993.95;1997.92;1993.72;1993.98;2962
2024.02.13 18:45;1993.77;1995.2;1993.11;1994.89;2567
2024.02.13 19:00;1994.88;1996;1994.07;1995.41;1846
2024.02.13 19:15;1995.4;1995.64;1992.74;1992.75;2309
2024.02.13 19:30;1992.76;1994.09;1992.76;1993.83;1706
2024.02.13 19:45;1993.84;1994.22;1992.64;1993.64;1705
2024.02.13 20:00;1993.63;1995.82;1993.31;1994.59;2115
2024.02.13 20:15;1994.59;1995.12;1993.23;1994.55;2190
2024.02.13 20:30;1994.54;1995.67;1994.01;1994.12;1844
2024.02.13 20:45;1994.16;1994.5;1993.01;1993.44;1541
2024.02.13 21:00;1993.45;1993.84;1992.2;1992.68;1774
2024.02.13 21:15;1992.67;1993.07;1991.65;1991.7;1802
2024.02.13 21:30;1991.72;1992.52;1991.33;1992.31;1492
2024.02.13 21:45;1992.41;1992.45;1991.1;1991.73;1424
2024.02.13 22:00;1991.74;1992.85;1991.16;1992.49;1398
2024.02.13 22:15;1992.39;1993.01;1992.26;1992.41;1283
2024.02.13 22:30;1992.42;1993.4;1992.4;1993.24;1184
2024.02.13 22:45;1993.23;1993.76;1992.31;1992.62;1331
2024.02.13 23:00;1992.54;1992.95;1992.07;1992.78;336
2024.02.13 23:15;1992.76;1993.42;1992.72;1992.9;417
2024.02.13 23:30;1992.99;1993.61;1992.52;1992.67;414
2024.02.13 23:45;1992.67;1993.11;1992.14;1992.85;287
2024.02.14 01:00;1992.09;1992.72;1991.95;1992.11;311
2024.02.14 01:15;1992.09;1992.2;1991.45;1991.65;304
2024.02.14 01:30;1991.66;1992.01;1991.54;1991.83;308
2024.02.14 01:45;1991.85;1992.08;1990.62;1991.46;546
2024.02.14 02:00;1991.44;1991.46;1990.65;1991.26;463
2024.02.14 02:15;1991.26;1992.8;1991.2;1992.28;542
2024.02.14 02:30;1992.31;1992.89;1992.2;1992.79;389
2024.02.14 02:45;1992.88;1993.18;1992.09;1992.62;544
2024.02.14 03:00;1992.64;1992.78;1990.64;1991.03;742
2024.02.14 03:15;1991.11;1991.11;1988.75;1990.47;1100
2024.02.14 03:30;1990.44;1992.41;1989.87;1991.42;859
2024.02.14 03:45;1991.44;1992.91;1990.92;1992.8;757
2024.02.14 04:00;1992.82;1993.55;1992.21;1992.34;902
2024.02.14 04:15;1992.42;1992.47;1991.54;1991.88;443
2024.02.14 04:30;1991.86;1992.35;1991.09;1991.51;482
2024.02.14 04:45;1991.51;1992.3;1991.24;1992.14;345
2024.02.14 05:00;1992.04;1992.33;1991.54;1991.82;358
2024.02.14 05:15;1991.84;1992.31;1991.09;1992.29;435
2024.02.14 05:30;1992.29;1992.62;1991.86;1992.43;358
2024.02.14 05:45;1992.46;1993.09;1992.1;1992.52;460
2024.02.14 06:00;1992.38;1992.9;1992.3;1992.55;389
2024.02.14 06:15;1992.53;1992.56;1992.11;1992.42;342
2024.02.14 06:30;1992.46;1992.69;1991.89;1992.25;409
2024.02.14 06:45;1992.25;1992.89;1992.09;1992.34;405
2024.02.14 07:00;1992.33;1992.81;1992.03;1992.48;375
2024.02.14 07:15;1992.48;1993.01;1992.29;1992.73;319
2024.02.14 07:30;1992.75;1993.38;1992.3;1992.95;502
2024.02.14 07:45;1992.98;1993.38;1992.66;1992.91;393
2024.02.14 08:00;1993.02;1993.03;1991.65;1992.04;599
2024.02.14 08:15;1992.19;1992.49;1991.88;1992.15;378
2024.02.14 08:30;1992.16;1992.35;1991.61;1992.14;566
2024.02.14 08:45;1992.15;1992.29;1990.88;1992.28;942
2024.02.14 09:00;1992.27;1993.16;1989.55;1991.18;2291
2024.02.14 09:15;1991.38;1992.58;1990.92;1992.13;1631
2024.02.14 09:30;1992.14;1992.51;1990.12;1990.13;1947
2024.02.14 09:45;1990.23;1990.83;1989.27;1989.52;1898
2024.02.14 10:00;1989.52;1990.68;1987.45;1988.24;3050
2024.02.14 10:15;1988.25;1988.9;1987.01;1987.39;2237
2024.02.14 10:30;1987.28;1989.56;1985.92;1989.27;2550
2024.02.14 10:45;1989.29;1990.02;1988.23;1988.35;2512
2024.02.14 11:00;1988.36;1989.68;1988.35;1989.27;2094
2024.02.14 11:15;1989.29;1990.26;1988.28;1989.94;1915
2024.02.14 11:30;1990.04;1990.78;1989;1989.97;2108
2024.02.14 11:45;1989.97;1991.66;1989.82;1991.23;2157
2024.02.14 12:00;1991.22;1991.72;1990.43;1990.63;1801
2024.02.14 12:15;1990.43;1991.36;1989.95;1990.66;1594
2024.02.14 12:30;1990.65;1992.24;1990.55;1990.87;1724
2024.02.14 12:45;1990.88;1993.26;1990.87;1992.84;1944
2024.02.14 13:00;1992.87;1993.27;1991.69;1992.72;2036
2024.02.14 13:15;1992.72;1993.29;1991.2;1991.63;1684
2024.02.14 13:30;1991.63;1993.38;1990.55;1992.36;2153
2024.02.14 13:45;1992.35;1992.52;1991.09;1992.13;1848
2024.02.14 14:00;1992.23;1993.29;1990.86;1991.42;1882
2024.02.14 14:15;1991.4;1992.25;1990.44;1990.57;1772
2024.02.14 14:30;1990.57;1990.98;1989.47;1990.45;2123
2024.02.14 14:45;1990.35;1990.7;1989.81;1990.24;1472
2024.02.14 15:00;1990.24;1992.77;1989.61;1991.21;2628
2024.02.14 15:15;1991.21;1992.58;1989.12;1990.66;3305
2024.02.14 15:30;1990.66;1993.19;1990.42;1990.79;3535
2024.02.14 15:45;1990.79;1991.44;1988.58;1989.19;3197
2024.02.14 16:00;1989.21;1991.48;1988.87;1990.2;2633
2024.02.14 16:15;1990.19;1991.43;1988.88;1989.77;2583
2024.02.14 16:30;1989.66;1992.21;1988.89;1991.33;4479
2024.02.14 16:45;1991.33;1991.57;1986.13;1987.5;3878
2024.02.14 17:00;1987.64;1989.07;1984.03;1986.19;4230
2024.02.14 17:15;1986.2;1988.33;1985.61;1987.42;3546
2024.02.14 17:30;1987.42;1987.71;1985.42;1985.97;3130
2024.02.14 17:45;1986.08;1988.57;1985.68;1987.87;3316
2024.02.14 18:00;1987.89;1991.2;1987.38;1989.3;3036
2024.02.14 18:15;1989.31;1991.55;1988.48;1991.15;3086
2024.02.14 18:30;1991.16;1993.63;1990.52;1990.52;3151
2024.02.14 18:45;1990.53;1993.72;1990.01;1993.14;3042
2024.02.14 19:00;1993.23;1993.23;1990.83;1992.35;2602
2024.02.14 19:15;1992.39;1992.71;1990.71;1991.51;1938
2024.02.14 19:30;1991.52;1994.03;1990.72;1993.59;2199
2024.02.14 19:45;1993.6;1995.35;1993.4;1994.21;2104
2024.02.14 20:00;1994.22;1996.12;1992.64;1993.06;2438
2024.02.14 20:15;1993.05;1994.26;1991.27;1991.56;2120
2024.02.14 20:30;1991.55;1992.81;1991.54;1992.1;1654
2024.02.14 20:45;1992.08;1992.58;1990.98;1991.55;1574
2024.02.14 21:00;1991.57;1991.84;1990.81;1991.67;1529
2024.02.14 21:15;1991.65;1992.1;1990.09;1990.62;1208
2024.02.14 21:30;1990.63;1990.99;1989.66;1989.82;1326
2024.02.14 21:45;1989.81;1991.92;1989.61;1991.71;1475
2024.02.14 22:00;1991.61;1991.92;1990.9;1991.26;1157
2024.02.14 22:15;1991.25;1991.57;1989.78;1990.21;1325
2024.02.14 22:30;1990.22;1991.04;1989.5;1990.9;1358
2024.02.14 22:45;1990.89;1991.3;1990.52;1991.1;739
2024.02.14 23:00;1990.99;1991.11;1990.31;1990.68;369
2024.02.14 23:15;1990.68;1990.92;1990.37;1990.51;206
2024.02.14 23:30;1990.53;1991.88;1990.48;1991.74;418
2024.02.14 23:45;1991.71;1992.84;1991.48;1992.03;491
2024.02.15 01:00;1993.26;1993.48;1992.63;1993.25;319
2024.02.15 01:15;1993.26;1993.36;1992.8;1992.89;262
2024.02.15 01:30;1992.89;1993.55;1992.76;1993.29;223
2024.02.15 01:45;1993.26;1993.87;1992.97;1993.74;426
2024.02.15 02:00;1993.71;1994.03;1993.29;1993.29;471
2024.02.15 02:15;1993.38;1994.01;1993.02;1993.02;358
2024.02.15 02:30;1992.96;1994.04;1992.43;1993.93;582
2024.02.15 02:45;1993.92;1994.36;1992.96;1993.65;566
2024.02.15 03:00;1993.59;1994.37;1992.56;1993.15;587
2024.02.15 03:15;1993.17;1993.65;1992.57;1992.9;423
2024.02.15 03:30;1992.9;1993.1;1992.16;1992.44;519
2024.02.15 03:45;1992.43;1993.22;1992.22;1992.5;456
2024.02.15 04:00;1992.47;1993.12;1991.98;1992.72;594
2024.02.15 04:15;1992.74;1993.49;1992.46;1992.84;353
2024.02.15 04:30;1992.77;1993.49;1992.63;1993.38;320
2024.02.15 04:45;1993.38;1993.57;1992.87;1993.09;250
2024.02.15 05:00;1993.1;1993.29;1992.56;1992.8;301
2024.02.15 05:15;1992.82;1993.01;1991.9;1992.01;451
2024.02.15 05:30;1992.02;1992.36;1991.72;1992.08;420
2024.02.15 05:45;1992.08;1992.08;1990.09;1990.7;776
2024.02.15 06:00;1990.72;1991.71;1990.37;1991.61;544
2024.02.15 06:15;1991.63;1991.71;1990.88;1991.37;336
2024.02.15 06:30;1991.34;1992;1991.2;1991.34;357
2024.02.15 06:45;1991.34;1992.19;1991.3;1992;323
2024.02.15 07:00;1992.02;1992.69;1991.77;1992.38;446
2024.02.15 07:15;1992.41;1992.51;1991.92;1992.42;273
2024.02.15 07:30;1992.44;1992.95;1992.11;1992.22;488
2024.02.15 07:45;1992.22;1992.43;1991.6;1991.88;440
2024.02.15 08:00;1991.78;1993.13;1991.6;1992.64;528
2024.02.15 08:15;1992.63;1993.41;1991.58;1991.99;761
2024.02.15 08:30;1992;1993.31;1991.52;1992.94;917
2024.02.15 08:45;1992.95;1993.44;1992.54;1993.22;798
2024.02.15 09:00;1993.24;1993.35;1992.06;1993.03;1147
2024.02.15 09:15;1993.02;1994.07;1992.53;1993.86;1026
2024.02.15 09:30;1993.88;1994.76;1992.93;1993.31;1979
2024.02.15 09:45;1993.31;1994.24;1992.86;1993.79;1223
2024.02.15 10:00;1993.81;1995.52;1993.41;1995.15;1893
2024.02.15 10:15;1995.05;1996.14;1994.99;1995.39;2212
2024.02.15 10:30;1995.41;1995.7;1994.2;1994.82;2127
2024.02.15 10:45;1994.8;1995.31;1994.61;1995.2;1183
2024.02.15 11:00;1995.2;1995.25;1994.17;1994.27;1142
2024.02.15 11:15;1994.25;1995.04;1993.75;1994.91;1442
2024.02.15 11:30;1994.91;1996.15;1994.36;1995.74;1337
2024.02.15 11:45;1995.74;1996.85;1995.32;1996.36;1551
2024.02.15 12:00;1996.25;1996.65;1995.9;1996.39;1510
2024.02.15 12:15;1996.6;1996.72;1995.94;1996.64;1284
2024.02.15 12:30;1996.66;1997.58;1996.02;1997.32;1932
2024.02.15 12:45;1997.3;1998.02;1995.63;1995.88;2033
2024.02.15 13:00;1995.85;1996.75;1995.65;1996.15;1505
2024.02.15 13:15;1996.14;1996.76;1995.87;1996.27;1284
2024.02.15 13:30;1996.38;1997.55;1995.78;1996.95;1417
2024.02.15 13:45;1996.95;1998.2;1996.94;1997.41;1757
2024.02.15 14:00;1997.4;1997.83;1996.26;1997.19;1718
2024.02.15 14:15;1997.17;1998.17;1996.44;1997.65;1857
2024.02.15 14:30;1997.42;1998.58;1996.83;1998.54;1500
2024.02.15 14:45;1998.51;1999.11;1997.42;1997.95;2150
2024.02.15 15:00;1998.01;1999.06;1997.35;1998.79;2251
2024.02.15 15:15;1998.79;2000.3;1998;1998.82;2796
2024.02.15 15:30;1998.83;2004.21;1995.57;2003.26;5882
2024.02.15 15:45;2003.25;2003.88;2001.08;2003.69;4256
2024.02.15 16:00;2003.71;2003.71;2001.4;2002.83;3792
2024.02.15 16:15;2002.77;2004.93;2002.02;2003.97;3510
2024.02.15 16:30;2004.01;2008.38;2002.9;2005.48;4922
2024.02.15 16:45;2005.23;2005.59;2001.9;2003.64;3995
2024.02.15 17:00;2003.57;2006.99;2002.6;2005.85;4135
2024.02.15 17:15;2006.02;2008.09;2004.85;2006.61;3564
2024.02.15 17:30;2006.4;2006.98;2000.71;2001.57;3537
2024.02.15 17:45;2001.58;2002.59;1999.69;2000.76;3320
2024.02.15 18:00;2000.75;2001.58;1999.43;2000.37;3650
2024.02.15 18:15;2000.38;2001.54;1998.86;1999.25;3244
2024.02.15 18:30;1999.24;2001.19;1998.83;1999.71;2810
2024.02.15 18:45;1999.7;2000.28;1998.41;2000.06;2700
2024.02.15 19:00;2000.04;2002.61;2000;2001.11;2537
2024.02.15 19:15;2001.1;2002.53;2000.52;2001.81;1944
2024.02.15 19:30;2001.72;2003.13;2001.72;2002.59;1780
2024.02.15 19:45;2002.58;2004.71;2002.37;2003.54;2170
2024.02.15 20:00;2003.53;2004.98;2003.37;2004.22;2153
2024.02.15 20:15;2004.23;2004.49;2002.79;2003.19;2269
2024.02.15 20:30;2003.2;2004.48;2002.68;2003.98;1676
2024.02.15 20:45;2004.07;2004.87;2003.36;2004.49;1256
2024.02.15 21:00;2004.5;2006.52;2004.26;2005.73;1863
2024.02.15 21:15;2005.63;2006.23;2003.63;2003.82;1861
2024.02.15 21:30;2003.84;2005.46;2003.82;2004.84;1453
2024.02.15 21:45;2004.74;2005.45;2004.67;2005.08;844
2024.02.15 22:00;2005.09;2005.1;2003.41;2003.64;1541
2024.02.15 22:15;2003.63;2004.43;2003.48;2003.96;977
2024.02.15 22:30;2003.98;2005.03;2003.91;2004.47;1119
2024.02.15 22:45;2004.48;2004.62;2003.97;2004.35;1051
2024.02.15 23:00;2004.3;2004.58;2003.8;2004.56;291
2024.02.15 23:15;2004.58;2004.69;2003.73;2004.02;217
2024.02.15 23:30;2004.02;2004.4;2003.82;2004.32;243
2024.02.15 23:45;2004.33;2004.5;2003.98;2004.14;197
2024.02.16 01:00;2004.56;2004.75;2004.27;2004.59;156
2024.02.16 01:15;2004.61;2004.8;2003.96;2004.08;202
2024.02.16 01:30;2004.11;2004.28;2003.76;2003.76;207
2024.02.16 01:45;2003.76;2004.19;2003.26;2003.36;280
2024.02.16 02:00;2003.4;2003.71;2002.73;2002.94;408
2024.02.16 02:15;2002.95;2003.17;2002.52;2002.71;361
2024.02.16 02:30;2002.71;2003.08;2002.39;2002.66;366
2024.02.16 02:45;2002.66;2002.8;2002.28;2002.55;395
2024.02.16 03:00;2002.55;2003.38;2002.39;2003.12;711
2024.02.16 03:15;2003.14;2003.97;2002.87;2003.86;434
2024.02.16 03:30;2003.86;2004.93;2003.55;2004.22;536
2024.02.16 03:45;2004.24;2005.69;2004.01;2005.48;591
2024.02.16 04:00;2005.48;2005.59;2004.02;2004.19;604
2024.02.16 04:15;2004.19;2005.13;2004.04;2005.1;387
2024.02.16 04:30;2005.1;2005.19;2004.3;2004.35;379
2024.02.16 04:45;2004.31;2005.1;2003.98;2004.51;427
2024.02.16 05:00;2004.41;2004.85;2004.05;2004.64;366
2024.02.16 05:15;2004.64;2004.64;2003.76;2004.28;343
2024.02.16 05:30;2004.25;2004.65;2004.05;2004.31;290
2024.02.16 05:45;2004.29;2004.41;2003.24;2004.27;418
2024.02.16 06:00;2004.29;2004.41;2003.54;2003.66;310
2024.02.16 06:15;2003.66;2003.9;2003.17;2003.68;328
2024.02.16 06:30;2003.66;2004.08;2003.55;2003.99;345
2024.02.16 06:45;2003.97;2004.19;2003.18;2003.57;547
2024.02.16 07:00;2003.55;2004.25;2003.46;2003.7;347
2024.02.16 07:15;2003.7;2003.89;2003.27;2003.71;352
2024.02.16 07:30;2003.72;2004.52;2003.62;2004.3;411
2024.02.16 07:45;2004.26;2004.72;2003.9;2004.43;444
2024.02.16 08:00;2004.33;2004.73;2003.77;2003.88;436
2024.02.16 08:15;2003.9;2003.9;2002.58;2003.12;955
2024.02.16 08:30;2003.13;2003.98;2002.8;2003.83;1013
2024.02.16 08:45;2003.81;2003.92;2003.42;2003.75;561
2024.02.16 09:00;2003.74;2004.75;2003.36;2004.33;1141
2024.02.16 09:15;2004.13;2005.25;2003.8;2004.9;1316
2024.02.16 09:30;2004.9;2006.52;2004.48;2005.95;1808
2024.02.16 09:45;2005.74;2006.42;2004.87;2005.13;1559
2024.02.16 10:00;2005.01;2005.69;2004.43;2004.61;1676
2024.02.16 10:15;2004.61;2005.35;2004.23;2004.94;1487
2024.02.16 10:30;2004.95;2005.21;2004.38;2005.07;1140
2024.02.16 10:45;2005.06;2005.71;2003.79;2005.01;1628
2024.02.16 11:00;2005.02;2005.41;2004.41;2004.43;1390
2024.02.16 11:15;2004.43;2006.14;2004.16;2005.99;1092
2024.02.16 11:30;2005.99;2006.52;2005.12;2005.38;1539
2024.02.16 11:45;2005.42;2005.47;2004.9;2005.03;1016
2024.02.16 12:00;2005.02;2005.56;2004.62;2005.33;1026
2024.02.16 12:15;2005.32;2006.22;2005.09;2005.61;1175
2024.02.16 12:30;2005.63;2007.25;2005.33;2007.1;1471
2024.02.16 12:45;2006.99;2007.6;2006.4;2007.14;1863
2024.02.16 13:00;2007.14;2007.32;2006.16;2007.19;1316
2024.02.16 13:15;2007.09;2007.63;2006.59;2006.74;1219
2024.02.16 13:30;2006.84;2007.9;2006.76;2007.38;1393
2024.02.16 13:45;2007.37;2007.74;2006.67;2007.25;1329
2024.02.16 14:00;2007.25;2008;2006.81;2007.11;1801
2024.02.16 14:15;2007.22;2008.18;2006.97;2007.37;1276
2024.02.16 14:30;2007.36;2007.84;2006.94;2007.07;1123
2024.02.16 14:45;2007.08;2007.56;2006.31;2006.83;1604
2024.02.16 15:00;2006.83;2007.05;2005.57;2005.8;2188
2024.02.16 15:15;2005.8;2006.94;2005.44;2006.54;2540
2024.02.16 15:30;2006.33;2006.63;1995.19;1998.36;5634
2024.02.16 15:45;1998.38;2004.52;1998.1;2001.32;4276
2024.02.16 16:00;2001.53;2003.46;1998.9;1999.21;3539
2024.02.16 16:15;1999.21;1999.47;1996.4;1997.63;3412
2024.02.16 16:30;1997.62;2000.52;1996.04;1998.69;4302
2024.02.16 16:45;1998.7;1999.2;1995.24;1997.55;3656
2024.02.16 17:00;1997.76;2005.29;1997.17;2004.38;4270
2024.02.16 17:15;2004.37;2006.84;2004.12;2006.27;4242
2024.02.16 17:30;2006.15;2011.13;2004.69;2009.99;3977
2024.02.16 17:45;2010;2010.12;2006.84;2008.02;3916
2024.02.16 18:00;2008;2010.49;2007.65;2010.02;3354
