datetime,symbol,open,high,low,close,volume
2025-01-02 05:00:00,FOREXCOM:XAUUSD,2624.51,2625.755,2624.48,2624.815,0.0
2025-01-02 05:15:00,FOREXCOM:XAUUSD,2624.815,2625.085,2623.62,2623.8,0.0
2025-01-02 05:30:00,FOREXCOM:XAUUSD,2623.8,2623.965,2622.265,2622.285,0.0
2025-01-02 05:45:00,FOREXCOM:XAUUSD,2622.285,2624.465,2621.76,2623.855,0.0
2025-01-02 06:00:00,FOREXCOM:XAUUSD,2623.855,2626.28,2622.84,2625.815,0.0
2025-01-02 06:15:00,FOREXCOM:XAUUSD,2625.815,2626.56,2625.305,2626.435,0.0
2025-01-02 06:30:00,FOREXCOM:XAUUSD,2626.435,2627.595,2625.555,2626.905,0.0
2025-01-02 06:45:00,FOREXCOM:XAUUSD,2626.905,2627.87,2625.375,2625.41,0.0
2025-01-02 07:00:00,FOREXCOM:XAUUSD,2625.41,2630.985,2623.885,2629.67,0.0
2025-01-02 07:15:00,FOREXCOM:XAUUSD,2629.67,2633.055,2629.475,2632.64,0.0
2025-01-02 07:30:00,FOREXCOM:XAUUSD,2632.64,2634.48,2632.48,2633.57,0.0
2025-01-02 07:45:00,FOREXCOM:XAUUSD,2633.57,2633.625,2631.715,2633.005,0.0
2025-01-02 08:00:00,FOREXCOM:XAUUSD,2633.005,2634.855,2632.71,2634.68,0.0
2025-01-02 08:15:00,FOREXCOM:XAUUSD,2634.68,2636.55,2633.97,2635.755,0.0
2025-01-02 08:30:00,FOREXCOM:XAUUSD,2635.755,2635.82,2632.755,2633.52,0.0
2025-01-02 08:45:00,FOREXCOM:XAUUSD,2633.52,2635.425,2632.405,2634.805,0.0
2025-01-02 09:00:00,FOREXCOM:XAUUSD,2634.805,2635.43,2633.175,2633.215,0.0
2025-01-02 09:15:00,FOREXCOM:XAUUSD,2633.215,2634.82,2633.085,2633.445,0.0
2025-01-02 09:30:00,FOREXCOM:XAUUSD,2633.445,2634.23,2632.395,2633.51,0.0
2025-01-02 09:45:00,FOREXCOM:XAUUSD,2633.51,2633.915,2632.79,2633.735,0.0
2025-01-02 10:00:00,FOREXCOM:XAUUSD,2633.735,2633.765,2632.185,2632.44,0.0
2025-01-02 10:15:00,FOREXCOM:XAUUSD,2632.44,2633.27,2632.195,2632.505,0.0
2025-01-02 10:30:00,FOREXCOM:XAUUSD,2632.505,2632.94,2632.175,2632.22,0.0
2025-01-02 10:45:00,FOREXCOM:XAUUSD,2632.22,2634.24,2631.19,2634.045,0.0
2025-01-02 11:00:00,FOREXCOM:XAUUSD,2634.045,2634.4,2633.16,2633.43,0.0
2025-01-02 11:15:00,FOREXCOM:XAUUSD,2633.43,2635.365,2633.4,2634.95,0.0
2025-01-02 11:30:00,FOREXCOM:XAUUSD,2634.95,2636.51,2634.625,2635.0,0.0
2025-01-02 11:45:00,FOREXCOM:XAUUSD,2635.0,2635.42,2634.04,2634.065,0.0
2025-01-02 12:00:00,FOREXCOM:XAUUSD,2634.065,2634.065,2631.57,2631.855,0.0
2025-01-02 12:15:00,FOREXCOM:XAUUSD,2631.855,2634.52,2631.355,2634.32,0.0
2025-01-02 12:30:00,FOREXCOM:XAUUSD,2634.32,2634.8,2633.48,2634.24,0.0
2025-01-02 12:45:00,FOREXCOM:XAUUSD,2634.24,2635.51,2633.71,2634.26,0.0
2025-01-02 13:00:00,FOREXCOM:XAUUSD,2634.26,2635.14,2633.655,2634.445,0.0
2025-01-02 13:15:00,FOREXCOM:XAUUSD,2634.445,2636.025,2633.65,2634.395,0.0
2025-01-02 13:30:00,FOREXCOM:XAUUSD,2634.395,2634.425,2633.115,2633.695,0.0
2025-01-02 13:45:00,FOREXCOM:XAUUSD,2633.695,2636.085,2633.065,2636.025,0.0
2025-01-02 14:00:00,FOREXCOM:XAUUSD,2636.025,2637.11,2634.05,2635.21,0.0
2025-01-02 14:15:00,FOREXCOM:XAUUSD,2635.21,2635.225,2631.44,2633.39,0.0
2025-01-02 14:30:00,FOREXCOM:XAUUSD,2633.39,2636.985,2631.25,2636.355,0.0
2025-01-02 14:45:00,FOREXCOM:XAUUSD,2636.355,2637.845,2635.46,2636.585,0.0
2025-01-02 15:00:00,FOREXCOM:XAUUSD,2636.585,2639.925,2636.585,2638.3,0.0
2025-01-02 15:15:00,FOREXCOM:XAUUSD,2638.3,2640.04,2637.345,2637.495,0.0
2025-01-02 15:30:00,FOREXCOM:XAUUSD,2637.495,2638.515,2636.775,2637.26,0.0
2025-01-02 15:45:00,FOREXCOM:XAUUSD,2637.26,2638.055,2636.105,2636.185,0.0
2025-01-02 16:00:00,FOREXCOM:XAUUSD,2636.185,2639.065,2632.815,2639.005,0.0
2025-01-02 16:15:00,FOREXCOM:XAUUSD,2639.005,2646.31,2638.195,2644.895,0.0
2025-01-02 16:30:00,FOREXCOM:XAUUSD,2644.895,2645.73,2643.23,2644.085,0.0
2025-01-02 16:45:00,FOREXCOM:XAUUSD,2644.085,2644.235,2640.585,2642.805,0.0
2025-01-02 17:00:00,FOREXCOM:XAUUSD,2642.805,2644.69,2642.52,2644.27,0.0
2025-01-02 17:15:00,FOREXCOM:XAUUSD,2644.27,2644.49,2640.645,2641.905,0.0
2025-01-02 17:30:00,FOREXCOM:XAUUSD,2641.905,2642.89,2640.39,2642.17,0.0
2025-01-02 17:45:00,FOREXCOM:XAUUSD,2642.17,2642.66,2641.27,2641.985,0.0
2025-01-02 18:00:00,FOREXCOM:XAUUSD,2641.985,2642.87,2640.425,2641.105,0.0
2025-01-02 18:15:00,FOREXCOM:XAUUSD,2641.105,2643.27,2640.63,2642.82,0.0
2025-01-02 18:30:00,FOREXCOM:XAUUSD,2642.82,2645.315,2642.235,2644.26,0.0
2025-01-02 18:45:00,FOREXCOM:XAUUSD,2644.26,2646.51,2642.995,2643.46,0.0
2025-01-02 19:00:00,FOREXCOM:XAUUSD,2643.46,2643.46,2638.46,2638.64,0.0
2025-01-02 19:15:00,FOREXCOM:XAUUSD,2638.64,2641.155,2636.15,2641.015,0.0
2025-01-02 19:30:00,FOREXCOM:XAUUSD,2641.015,2641.06,2637.1,2639.235,0.0
2025-01-02 19:45:00,FOREXCOM:XAUUSD,2639.235,2647.345,2638.275,2643.035,0.0
2025-01-02 20:00:00,FOREXCOM:XAUUSD,2643.035,2646.93,2640.395,2646.92,0.0
2025-01-02 20:15:00,FOREXCOM:XAUUSD,2646.92,2649.115,2646.23,2646.415,0.0
2025-01-02 20:30:00,FOREXCOM:XAUUSD,2646.415,2650.195,2646.355,2649.15,0.0
2025-01-02 20:45:00,FOREXCOM:XAUUSD,2649.15,2651.07,2647.0,2647.79,0.0
2025-01-02 21:00:00,FOREXCOM:XAUUSD,2647.79,2649.685,2645.245,2648.675,0.0
2025-01-02 21:15:00,FOREXCOM:XAUUSD,2648.675,2649.69,2647.625,2648.915,0.0
2025-01-02 21:30:00,FOREXCOM:XAUUSD,2648.915,2653.725,2648.505,2652.065,0.0
2025-01-02 21:45:00,FOREXCOM:XAUUSD,2652.065,2655.885,2651.525,2654.17,0.0
2025-01-02 22:00:00,FOREXCOM:XAUUSD,2654.17,2654.55,2650.1,2653.73,0.0
2025-01-02 22:15:00,FOREXCOM:XAUUSD,2653.73,2658.015,2653.485,2656.855,0.0
2025-01-02 22:30:00,FOREXCOM:XAUUSD,2656.855,2658.515,2654.94,2657.605,0.0
2025-01-02 22:45:00,FOREXCOM:XAUUSD,2657.605,2660.525,2657.505,2659.42,0.0
2025-01-02 23:00:00,FOREXCOM:XAUUSD,2659.42,2660.535,2658.17,2659.18,0.0
2025-01-02 23:15:00,FOREXCOM:XAUUSD,2659.18,2660.035,2656.1,2656.4,0.0
2025-01-02 23:30:00,FOREXCOM:XAUUSD,2656.4,2656.52,2653.15,2653.77,0.0
2025-01-02 23:45:00,FOREXCOM:XAUUSD,2653.77,2656.78,2652.595,2656.635,0.0
2025-01-03 00:00:00,FOREXCOM:XAUUSD,2656.635,2658.845,2656.025,2656.76,0.0
2025-01-03 00:15:00,FOREXCOM:XAUUSD,2656.76,2658.175,2654.985,2655.03,0.0
2025-01-03 00:30:00,FOREXCOM:XAUUSD,2655.03,2656.215,2653.855,2655.98,0.0
2025-01-03 00:45:00,FOREXCOM:XAUUSD,2655.98,2656.21,2654.81,2655.51,0.0
2025-01-03 01:00:00,FOREXCOM:XAUUSD,2655.51,2655.985,2654.425,2654.65,0.0
2025-01-03 01:15:00,FOREXCOM:XAUUSD,2654.65,2656.165,2653.92,2655.64,0.0
2025-01-03 01:30:00,FOREXCOM:XAUUSD,2655.64,2657.255,2654.555,2654.955,0.0
2025-01-03 01:45:00,FOREXCOM:XAUUSD,2654.955,2655.755,2654.42,2654.825,0.0
2025-01-03 02:00:00,FOREXCOM:XAUUSD,2654.825,2657.39,2654.26,2657.13,0.0
2025-01-03 02:15:00,FOREXCOM:XAUUSD,2657.13,2660.565,2656.555,2660.015,0.0
2025-01-03 02:30:00,FOREXCOM:XAUUSD,2660.015,2660.535,2658.905,2659.215,0.0
2025-01-03 02:45:00,FOREXCOM:XAUUSD,2659.215,2660.21,2659.15,2659.865,0.0
2025-01-03 03:00:00,FOREXCOM:XAUUSD,2659.865,2660.315,2659.145,2659.145,0.0
2025-01-03 03:15:00,FOREXCOM:XAUUSD,2659.145,2659.445,2657.985,2658.275,0.0
2025-01-03 03:30:00,FOREXCOM:XAUUSD,2658.275,2658.455,2656.69,2658.06,0.0
2025-01-03 03:45:00,FOREXCOM:XAUUSD,2658.06,2658.59,2657.105,2657.99,0.0
2025-01-03 05:00:00,FOREXCOM:XAUUSD,2657.99,2658.255,2657.375,2658.195,0.0
2025-01-03 05:15:00,FOREXCOM:XAUUSD,2658.195,2659.08,2658.045,2658.845,0.0
2025-01-03 05:30:00,FOREXCOM:XAUUSD,2658.845,2659.67,2658.56,2659.315,0.0
2025-01-03 05:45:00,FOREXCOM:XAUUSD,2659.315,2659.51,2657.9,2658.48,0.0
2025-01-03 06:00:00,FOREXCOM:XAUUSD,2658.48,2661.1,2658.44,2660.805,0.0
2025-01-03 06:15:00,FOREXCOM:XAUUSD,2660.805,2661.12,2659.38,2659.82,0.0
2025-01-03 06:30:00,FOREXCOM:XAUUSD,2659.82,2660.405,2658.77,2659.16,0.0
2025-01-03 06:45:00,FOREXCOM:XAUUSD,2659.16,2661.03,2658.925,2660.855,0.0
2025-01-03 07:00:00,FOREXCOM:XAUUSD,2660.855,2662.51,2659.38,2660.975,0.0
2025-01-03 07:15:00,FOREXCOM:XAUUSD,2660.975,2661.475,2658.105,2658.87,0.0
2025-01-03 07:30:00,FOREXCOM:XAUUSD,2658.87,2659.195,2656.815,2657.065,0.0
2025-01-03 07:45:00,FOREXCOM:XAUUSD,2657.065,2660.175,2657.05,2659.535,0.0
2025-01-03 08:00:00,FOREXCOM:XAUUSD,2659.535,2660.315,2656.275,2659.395,0.0
2025-01-03 08:15:00,FOREXCOM:XAUUSD,2659.395,2664.1,2658.745,2659.415,0.0
2025-01-03 08:30:00,FOREXCOM:XAUUSD,2659.415,2662.16,2659.035,2661.51,0.0
2025-01-03 08:45:00,FOREXCOM:XAUUSD,2661.51,2663.19,2659.985,2662.55,0.0
2025-01-03 09:00:00,FOREXCOM:XAUUSD,2662.55,2664.655,2661.36,2663.22,0.0
2025-01-03 09:15:00,FOREXCOM:XAUUSD,2663.22,2665.315,2663.105,2663.595,0.0
2025-01-03 09:30:00,FOREXCOM:XAUUSD,2663.595,2663.685,2662.095,2662.525,0.0
2025-01-03 09:45:00,FOREXCOM:XAUUSD,2662.525,2663.565,2662.235,2662.365,0.0
2025-01-03 10:00:00,FOREXCOM:XAUUSD,2662.365,2663.03,2661.835,2662.9,0.0
2025-01-03 10:15:00,FOREXCOM:XAUUSD,2662.9,2664.42,2662.73,2664.12,0.0
2025-01-03 10:30:00,FOREXCOM:XAUUSD,2664.12,2664.24,2662.115,2662.405,0.0
2025-01-03 10:45:00,FOREXCOM:XAUUSD,2662.405,2663.18,2661.96,2662.95,0.0
2025-01-03 11:00:00,FOREXCOM:XAUUSD,2662.95,2662.995,2661.22,2661.59,0.0
2025-01-03 11:15:00,FOREXCOM:XAUUSD,2661.59,2661.6,2660.1,2660.65,0.0
2025-01-03 11:30:00,FOREXCOM:XAUUSD,2660.65,2660.655,2658.85,2659.13,0.0
2025-01-03 11:45:00,FOREXCOM:XAUUSD,2659.13,2659.135,2656.09,2658.68,0.0
