datetime,symbol,open,high,low,close,volume
2025-04-16 18:30:00,FOREXCOM:XAUUSD,3307.11,3312.675,3302.59,3312.535,0.0
2025-04-16 18:45:00,FOREXCOM:XAUUSD,3312.535,3313.4,3305.95,3307.43,0.0
2025-04-16 19:00:00,FOREXCOM:XAUUSD,3307.43,3311.29,3304.945,3306.44,0.0
2025-04-16 19:15:00,FOREXCOM:XAUUSD,3306.44,3309.035,3299.105,3305.055,0.0
2025-04-16 19:30:00,FOREXCOM:XAUUSD,3305.055,3306.67,3296.96,3298.705,0.0
2025-04-16 19:45:00,FOREXCOM:XAUUSD,3298.705,3316.515,3298.61,3311.73,0.0
2025-04-16 20:00:00,FOREXCOM:XAUUSD,3311.73,3319.61,3307.445,3309.105,0.0
2025-04-16 20:15:00,FOREXCOM:XAUUSD,3309.105,3314.735,3307.51,3313.215,0.0
2025-04-16 20:30:00,FOREXCOM:XAUUSD,3313.215,3314.89,3309.53,3309.925,0.0
2025-04-16 20:45:00,FOREXCOM:XAUUSD,3309.925,3312.675,3306.27,3308.57,0.0
2025-04-16 21:00:00,FOREXCOM:XAUUSD,3308.57,3314.4,3305.31,3309.305,0.0
2025-04-16 21:15:00,FOREXCOM:XAUUSD,3309.305,3314.125,3308.7,3314.065,0.0
2025-04-16 21:30:00,FOREXCOM:XAUUSD,3314.065,3325.17,3313.94,3321.965,0.0
2025-04-16 21:45:00,FOREXCOM:XAUUSD,3321.965,3328.255,3321.1,3325.44,0.0
2025-04-16 22:00:00,FOREXCOM:XAUUSD,3325.44,3328.625,3324.425,3326.395,0.0
2025-04-16 22:15:00,FOREXCOM:XAUUSD,3326.395,3332.2,3326.065,3330.94,0.0
2025-04-16 22:30:00,FOREXCOM:XAUUSD,3332.195,3332.37,3329.97,3331.11,0.0
2025-04-16 22:45:00,FOREXCOM:XAUUSD,3322.655,3323.56,3322.395,3323.1,0.0
2025-04-16 23:00:00,FOREXCOM:XAUUSD,3327.36,3328.845,3327.36,3328.235,0.0
2025-04-16 23:15:00,FOREXCOM:XAUUSD,3326.815,3326.985,3326.635,3326.87,0.0
2025-04-16 23:30:00,FOREXCOM:XAUUSD,3330.09,3330.13,3328.02,3328.77,0.0
2025-04-16 23:45:00,FOREXCOM:XAUUSD,3330.275,3330.275,3327.91,3328.205,0.0
2025-04-17 00:00:00,FOREXCOM:XAUUSD,3327.69,3328.235,3326.55,3326.665,0.0
2025-04-17 00:15:00,FOREXCOM:XAUUSD,3332.285,3332.465,3331.945,3332.105,0.0
2025-04-17 00:30:00,FOREXCOM:XAUUSD,3338.435,3338.505,3336.8,3337.005,0.0
2025-04-17 00:45:00,FOREXCOM:XAUUSD,3338.245,3340.61,3338.245,3339.465,0.0
2025-04-17 01:00:00,FOREXCOM:XAUUSD,3338.45,3338.855,3337.515,3337.715,0.0
2025-04-17 01:15:00,FOREXCOM:XAUUSD,3339.055,3339.055,3338.15,3338.965,0.0
2025-04-17 01:30:00,FOREXCOM:XAUUSD,3339.585,3340.32,3336.6,3338.175,0.0
2025-04-17 01:45:00,FOREXCOM:XAUUSD,3338.175,3340.025,3335.975,3336.71,0.0
2025-04-17 02:00:00,FOREXCOM:XAUUSD,3336.71,3340.105,3334.53,3334.55,0.0
2025-04-17 02:15:00,FOREXCOM:XAUUSD,3334.55,3338.97,3334.55,3338.675,0.0
2025-04-17 02:30:00,FOREXCOM:XAUUSD,3338.675,3339.33,3337.64,3339.25,0.0
2025-04-17 02:45:00,FOREXCOM:XAUUSD,3339.25,3343.235,3338.66,3343.18,0.0
2025-04-17 04:00:00,FOREXCOM:XAUUSD,3343.18,3356.105,3343.18,3354.485,0.0
2025-04-17 04:15:00,FOREXCOM:XAUUSD,3354.485,3357.88,3352.52,3353.045,0.0
2025-04-17 04:30:00,FOREXCOM:XAUUSD,3353.045,3354.935,3351.895,3353.01,0.0
2025-04-17 04:45:00,FOREXCOM:XAUUSD,3353.01,3353.3,3350.54,3351.22,0.0
2025-04-17 05:00:00,FOREXCOM:XAUUSD,3351.22,3353.595,3348.985,3350.065,0.0
2025-04-17 05:15:00,FOREXCOM:XAUUSD,3350.065,3352.175,3349.625,3351.19,0.0
2025-04-17 05:30:00,FOREXCOM:XAUUSD,3351.19,3352.1,3349.565,3351.615,0.0
2025-04-17 05:45:00,FOREXCOM:XAUUSD,3351.615,3352.565,3347.04,3350.2,0.0
2025-04-17 06:00:00,FOREXCOM:XAUUSD,3350.2,3350.785,3343.8,3345.52,0.0
2025-04-17 06:15:00,FOREXCOM:XAUUSD,3345.52,3349.605,3344.485,3348.855,0.0
2025-04-17 06:30:00,FOREXCOM:XAUUSD,3348.855,3351.465,3342.225,3342.905,0.0
2025-04-17 06:45:00,FOREXCOM:XAUUSD,3342.905,3348.6,3342.1,3345.42,0.0
2025-04-17 07:00:00,FOREXCOM:XAUUSD,3345.42,3353.43,3343.345,3353.025,0.0
2025-04-17 07:15:00,FOREXCOM:XAUUSD,3353.025,3356.34,3347.725,3348.205,0.0
2025-04-17 07:30:00,FOREXCOM:XAUUSD,3348.205,3348.38,3329.825,3342.9,0.0
2025-04-17 07:45:00,FOREXCOM:XAUUSD,3342.9,3342.9,3320.965,3324.095,0.0
2025-04-17 08:00:00,FOREXCOM:XAUUSD,3324.095,3335.3,3321.22,3335.19,0.0
2025-04-17 08:15:00,FOREXCOM:XAUUSD,3335.19,3338.815,3332.27,3337.365,0.0
2025-04-17 08:30:00,FOREXCOM:XAUUSD,3337.365,3340.095,3330.105,3331.84,0.0
2025-04-17 08:45:00,FOREXCOM:XAUUSD,3331.84,3340.775,3329.65,3340.525,0.0
2025-04-17 09:00:00,FOREXCOM:XAUUSD,3340.525,3341.845,3337.665,3340.96,0.0
2025-04-17 09:15:00,FOREXCOM:XAUUSD,3340.96,3343.185,3339.15,3342.855,0.0
2025-04-17 09:30:00,FOREXCOM:XAUUSD,3342.855,3343.27,3339.3,3342.03,0.0
2025-04-17 09:45:00,FOREXCOM:XAUUSD,3342.03,3344.71,3340.435,3344.635,0.0
2025-04-17 10:00:00,FOREXCOM:XAUUSD,3344.635,3344.635,3338.875,3343.84,0.0
2025-04-17 10:15:00,FOREXCOM:XAUUSD,3343.84,3343.84,3340.52,3341.94,0.0
2025-04-17 10:30:00,FOREXCOM:XAUUSD,3341.94,3341.97,3338.585,3338.66,0.0
2025-04-17 10:45:00,FOREXCOM:XAUUSD,3338.66,3341.715,3337.915,3341.595,0.0
2025-04-17 11:00:00,FOREXCOM:XAUUSD,3341.595,3345.525,3336.775,3336.93,0.0
2025-04-17 11:15:00,FOREXCOM:XAUUSD,3336.93,3340.955,3336.885,3336.96,0.0
2025-04-17 11:30:00,FOREXCOM:XAUUSD,3336.96,3337.47,3333.36,3333.395,0.0
2025-04-17 11:45:00,FOREXCOM:XAUUSD,3333.395,3336.27,3328.485,3329.48,0.0
