datetime,symbol,open,high,low,close,volume
2025-04-04 19:30:00,FOREXCOM:XAUUSD,3075.91,3080.455,3059.71,3074.775,0.0
2025-04-04 19:45:00,FOREXCOM:XAUUSD,3074.775,3077.07,3061.525,3061.875,0.0
2025-04-04 20:00:00,FOREXCOM:XAUUSD,3061.875,3061.875,3047.33,3049.025,0.0
2025-04-04 20:15:00,FOREXCOM:XAUUSD,3049.025,3058.73,3041.76,3047.875,0.0
2025-04-04 20:30:00,FOREXCOM:XAUUSD,3047.875,3051.565,3041.94,3042.735,0.0
2025-04-04 20:45:00,FOREXCOM:XAUUSD,3042.735,3050.695,3027.0,3038.525,0.0
2025-04-04 21:00:00,FOREXCOM:XAUUSD,3038.525,3050.46,3031.52,3044.0,0.0
2025-04-04 21:15:00,FOREXCOM:XAUUSD,3044.0,3044.64,3023.85,3026.48,0.0
2025-04-04 21:30:00,FOREXCOM:XAUUSD,3026.48,3035.58,3017.455,3018.015,0.0
2025-04-04 21:45:00,FOREXCOM:XAUUSD,3018.015,3025.1,3017.095,3021.93,0.0
2025-04-04 22:00:00,FOREXCOM:XAUUSD,3021.93,3025.98,3017.695,3022.53,0.0
2025-04-04 22:15:00,FOREXCOM:XAUUSD,3022.53,3032.43,3020.94,3030.675,0.0
2025-04-04 22:30:00,FOREXCOM:XAUUSD,3030.675,3036.885,3026.825,3032.685,0.0
2025-04-04 22:45:00,FOREXCOM:XAUUSD,3032.685,3032.78,3029.355,3031.025,0.0
2025-04-04 23:00:00,FOREXCOM:XAUUSD,3031.025,3032.975,3024.765,3027.335,0.0
